Gene	N
ENSG00000066084	30780.375
ENSG00000066117	30780.375
ENSG00000066135	30777.3671875
ENSG00000066136	30995.0775193798
ENSG00000066185	30989.6953125
ENSG00000066230	8539.50387596899
ENSG00000066279	30989.6953125
ENSG00000066294	30955.6976744186
ENSG00000066322	30989.6953125
ENSG00000066336	30774.937007874
ENSG00000066379	14044.1349206349
ENSG00000066382	30780.3671875
ENSG00000066422	25998.7596899225
ENSG00000066427	30995.0775193798
ENSG00000066455	30955.6976744186
ENSG00000066468	30989.6953125
ENSG00000066557	30945.7637795276
ENSG00000066583	30782.7364341085
ENSG00000066651	30990.59375
ENSG00000066654	30781.265625
ENSG00000066697	8135.62790697674
ENSG00000066735	25510.0157480315
ENSG00000066739	25998.7596899225
ENSG00000066777	30955.6976744186
ENSG00000066827	30995.0775193798
ENSG00000066855	30995.0775193798
ENSG00000066923	30783.0078125
ENSG00000066926	30977.944
ENSG00000066933	30605.2283464567
ENSG00000067048	9047.50387596899
ENSG00000067057	30995.0775193798
ENSG00000067064	30995.0775193798
ENSG00000067066	30995.0775193798
ENSG00000067082	30995.0775193798
ENSG00000067113	30995.0775193798
ENSG00000067141	30989.6953125
ENSG00000067167	30995.0775193798
ENSG00000067177	7511.45736434108
ENSG00000067182	30995.0775193798
ENSG00000067191	30782.7364341085
ENSG00000067208	30822.640625
ENSG00000067221	30989.6953125
ENSG00000067225	24865.0708661417
ENSG00000067248	30955.6976744186
ENSG00000067334	30990.59375
ENSG00000067365	25115.65625
ENSG00000067369	30782.7364341085
ENSG00000067445	9047.50387596899
ENSG00000067533	30995.0775193798
ENSG00000067560	30984.2283464567
ENSG00000067596	30995.0775193798
ENSG00000067601	6387.7519379845
ENSG00000067606	30782.7364341085
ENSG00000067646	9047.50387596899
ENSG00000067704	30995.0775193798
ENSG00000067715	30083.2015503876
ENSG00000067798	25392.6124031008
ENSG00000067829	9047.50387596899
ENSG00000067836	31023.1796875
ENSG00000067840	9047.50387596899
ENSG00000067900	30240.6953125
ENSG00000067955	30780.3671875
ENSG00000067992	9047.50387596899
ENSG00000068001	30984.2283464567
ENSG00000068024	30995.0775193798
ENSG00000068028	30984.2283464567
ENSG00000068079	30995.0775193798
ENSG00000068097	30995.0775193798
ENSG00000068120	30782.7364341085
ENSG00000068137	30995.0775193798
ENSG00000068305	30992.6953125
ENSG00000068308	9047.50387596899
ENSG00000068323	9047.50387596899
ENSG00000068354	9047.50387596899
ENSG00000068366	9047.50387596899
ENSG00000068383	30782.7364341085
ENSG00000068394	9047.50387596899
ENSG00000068400	9047.50387596899
ENSG00000068438	9047.50387596899
ENSG00000068489	14043.8217054264
ENSG00000068615	30995.0775193798
ENSG00000068650	25994.890625
ENSG00000068654	30995.0775193798
ENSG00000068697	30244.59375
ENSG00000068724	25779.8582677165
ENSG00000068745	30984.2283464567
ENSG00000068784	30987.2519685039
ENSG00000068793	30743.3565891473
ENSG00000068796	30995.0775193798
ENSG00000068831	30978.6746031746
ENSG00000068878	30989.6953125
ENSG00000068885	25786.4186046512
ENSG00000068903	30995.0775193798
ENSG00000068912	30989.6953125
ENSG00000068971	30766.373015873
ENSG00000068976	30978.6746031746
ENSG00000069020	14043.8217054264
ENSG00000069188	30995.0775193798
ENSG00000069248	30995.0775193798
ENSG00000069275	30989.6953125
ENSG00000069329	30995.0775193798
ENSG00000069345	30995.0775193798
ENSG00000069399	30819.9365079365
ENSG00000069424	30782.7364341085
ENSG00000069493	30827.6589147287
ENSG00000069509	9047.50387596899
ENSG00000069535	9047.50387596899
ENSG00000069667	30615.3178294574
ENSG00000069696	30782.7364341085
ENSG00000069702	30990.59375
ENSG00000069712	25614.609375
ENSG00000069764	28430.2325581395
ENSG00000069849	30610.3125
ENSG00000069869	30995.0775193798
ENSG00000069943	30995.0775193798
ENSG00000069956	11384.0697674419
ENSG00000069966	30995.0775193798
ENSG00000069974	30955.6976744186
ENSG00000069998	30995.0775193798
ENSG00000070010	30995.0775193798
ENSG00000070018	30995.0775193798
ENSG00000070019	30782.7364341085
ENSG00000070031	30168.1782945736
ENSG00000070047	20736.6744186047
ENSG00000070061	30781.265625
ENSG00000070081	14042.109375
ENSG00000070087	30782.7364341085
ENSG00000070159	30081.7734375
ENSG00000070182	25786.4186046512
ENSG00000070190	25984.7559055118
ENSG00000070214	30993.59375
ENSG00000070269	25998.7596899225
ENSG00000070366	30777.3671875
ENSG00000070367	30995.0775193798
ENSG00000070371	30995.0775193798
ENSG00000070388	28291.1328125
ENSG00000070404	31068.109375
ENSG00000070413	30995.0775193798
ENSG00000070423	30319.109375
ENSG00000070444	30989.6953125
ENSG00000070476	30782.7364341085
ENSG00000070495	30777.3671875
ENSG00000070501	30995.0775193798
ENSG00000070526	30777.3671875
ENSG00000070540	25993.9921875
ENSG00000070610	30995.0775193798
ENSG00000070614	30990.59375
ENSG00000070669	30995.3359375
ENSG00000070718	30995.0775193798
ENSG00000070729	23286.4453125
ENSG00000070731	30989.6953125
ENSG00000070756	11384.0697674419
ENSG00000070759	30987.2519685039
ENSG00000070761	30780.3671875
ENSG00000070770	30992.6953125
ENSG00000070785	25725.3543307087
ENSG00000070814	30778.265625
ENSG00000070831	30995.0775193798
ENSG00000070882	30782.7364341085
ENSG00000070915	14042.109375
ENSG00000070950	30033.7364341085
ENSG00000070961	30955.6976744186
ENSG00000070985	30182.8682170543
ENSG00000071051	30782.7364341085
ENSG00000071054	25782.5625
ENSG00000071073	30990.59375
ENSG00000071082	14042.109375
ENSG00000071127	30995.0775193798
ENSG00000071189	30995.0775193798
ENSG00000071205	30995.0775193798
ENSG00000071242	30990.59375
ENSG00000071243	30782.7364341085
ENSG00000071246	30990.15625
ENSG00000071282	30995.0775193798
ENSG00000071462	26026.0238095238
ENSG00000071537	30990.15625
ENSG00000071539	30995.0775193798
ENSG00000071553	9047.50387596899
ENSG00000071564	31068.109375
ENSG00000071575	25998.7596899225
ENSG00000071626	31068.109375
ENSG00000071655	14064.390625
ENSG00000071794	30995.0775193798
ENSG00000071859	9047.50387596899
ENSG00000071889	9047.50387596899
ENSG00000071894	14043.8217054264
ENSG00000071909	30955.6976744186
ENSG00000071967	30782.7364341085
ENSG00000071994	30995.0775193798
ENSG00000072042	30955.6976744186
ENSG00000072062	31071.5873015873
ENSG00000072071	14078.880952381
ENSG00000072110	30782.7364341085
ENSG00000072121	30995.0775193798
ENSG00000072134	30995.0775193798
ENSG00000072135	30995.0775193798
ENSG00000072163	14043.8217054264
ENSG00000072195	30615.3178294574
ENSG00000072201	30995.0775193798
ENSG00000072210	30995.0775193798
ENSG00000072274	25998.7596899225
ENSG00000072310	30995.0775193798
ENSG00000072364	30995.0775193798
ENSG00000072401	14042.109375
ENSG00000072415	30995.0775193798
ENSG00000072422	30244.78125
ENSG00000072501	9047.50387596899
ENSG00000072506	9047.50387596899
ENSG00000072518	30766.373015873
ENSG00000072571	30995.0775193798
ENSG00000072609	30995.0775193798
ENSG00000072682	30782.7364341085
ENSG00000072694	25831.3410852713
ENSG00000072736	30992.6953125
ENSG00000072756	30995.0775193798
ENSG00000072778	30989.6953125
ENSG00000072786	30995.0775193798
ENSG00000072803	30995.0775193798
ENSG00000072818	14042.109375
ENSG00000072832	30995.0775193798
ENSG00000072840	30995.0775193798
ENSG00000072849	30989.6953125
ENSG00000072858	25998.7596899225
ENSG00000072864	25997.890625
ENSG00000072952	30990.2755905512
ENSG00000072954	31069.76
ENSG00000072958	31069.76
ENSG00000073008	31032.2380952381
ENSG00000073009	9047.50387596899
ENSG00000073050	14082.5476190476
ENSG00000073060	30796.171875
ENSG00000073111	30995.0775193798
ENSG00000073146	28762.992248062
ENSG00000073150	30995.0775193798
ENSG00000073169	25086.8837209302
ENSG00000073282	20520.5703125
ENSG00000073331	30782.7364341085
ENSG00000073350	30615.3178294574
ENSG00000073417	30995.0775193798
ENSG00000073464	9047.50387596899
ENSG00000073536	30995.0775193798
ENSG00000073578	30782.7364341085
ENSG00000073584	30995.0775193798
ENSG00000073598	29342.1085271318
ENSG00000073605	30995.0775193798
ENSG00000073614	30951.234375
ENSG00000073670	30995.0775193798
ENSG00000073711	30777.3671875
ENSG00000073712	30083.2015503876
ENSG00000073737	30985.8031496063
ENSG00000073756	30782.7364341085
ENSG00000073792	14042.109375
ENSG00000073803	25994.890625
ENSG00000073849	30990.59375
ENSG00000073861	30995.0775193798
ENSG00000073910	30992.6953125
ENSG00000073921	30782.7364341085
ENSG00000073969	30995.0775193798
ENSG00000074054	25998.7596899225
ENSG00000074071	30810.8515625
ENSG00000074181	30857.472
ENSG00000074201	30995.0775193798
ENSG00000074219	31032.2380952381
ENSG00000074266	30995.0775193798
ENSG00000074276	14043.8217054264
ENSG00000074319	30995.0775193798
ENSG00000074356	30777.3671875
ENSG00000074370	30777.3671875
ENSG00000074410	29457.2578125
ENSG00000074416	30995.0775193798
ENSG00000074527	30782.7364341085
ENSG00000074582	25998.7596899225
ENSG00000074590	30955.6976744186
ENSG00000074603	30989.6953125
ENSG00000074621	30989.6953125
ENSG00000074657	11379.5564516129
ENSG00000074660	30989.6953125
ENSG00000074695	19279.5483870968
ENSG00000074696	30610.3125
ENSG00000074706	30246.0775193798
ENSG00000074755	30989.6953125
ENSG00000074800	14043.8217054264
ENSG00000074803	13535.8217054264
ENSG00000074842	26072.40625
ENSG00000074855	26035.36
ENSG00000074935	30951.21875
ENSG00000074964	30033.7364341085
ENSG00000074966	30992.6953125
ENSG00000075035	24480.7364341085
ENSG00000075073	30083.2015503876
ENSG00000075089	30995.0775193798
ENSG00000075131	30989.6953125
ENSG00000075142	30995.0775193798
ENSG00000075151	30995.0775193798
ENSG00000075188	30995.0775193798
ENSG00000075213	30083.2015503876
ENSG00000075218	9047.50387596899
ENSG00000075223	31028.265625
ENSG00000075234	30955.6976744186
ENSG00000075239	14043.8217054264
ENSG00000075240	30995.0775193798
ENSG00000075275	30995.0775193798
ENSG00000075290	28618.2713178295
ENSG00000075292	25732.992248062
ENSG00000075303	14043.8217054264
ENSG00000075336	24874.5426356589
ENSG00000075340	30782.7364341085
ENSG00000075391	30992.6953125
ENSG00000075399	25086.8837209302
ENSG00000075407	14043.8217054264
ENSG00000075413	30984.2283464567
ENSG00000075415	30955.6976744186
ENSG00000075420	25732.992248062
ENSG00000075426	30993.59375
ENSG00000075539	30780.3671875
ENSG00000075568	25614.609375
ENSG00000075618	30246.0775193798
ENSG00000075624	14043.8217054264
ENSG00000075643	12507.7751937985
ENSG00000075651	30995.0775193798
ENSG00000075702	14042.109375
ENSG00000075711	9047.50387596899
ENSG00000075785	30995.0775193798
ENSG00000075790	30782.7364341085
ENSG00000075826	30995.0775193798
ENSG00000075856	30246.0775193798
ENSG00000075884	30782.7364341085
ENSG00000075886	29941.976744186
ENSG00000075914	14043.8217054264
ENSG00000075945	30782.7364341085
ENSG00000075975	30782.7364341085
ENSG00000076003	30782.7364341085
ENSG00000076043	30990.59375
ENSG00000076053	14042.109375
ENSG00000076067	25994.890625
ENSG00000076108	30241.59375
ENSG00000076201	30777.3671875
ENSG00000076242	14043.8217054264
ENSG00000076248	30246.0775193798
ENSG00000076258	30033.7364341085
ENSG00000076321	30992.6953125
ENSG00000076351	25998.7596899225
ENSG00000076356	30615.3178294574
ENSG00000076382	25786.4186046512
ENSG00000076513	30995.0775193798
ENSG00000076554	30738.890625
ENSG00000076555	30995.0775193798
ENSG00000076604	30995.0775193798
ENSG00000076641	30782.7364341085
ENSG00000076650	14040.3700787402
ENSG00000076662	30782.7364341085
ENSG00000076685	30995.0775193798
ENSG00000076706	30990.59375
ENSG00000076716	9047.50387596899
ENSG00000076770	9047.50387596899
ENSG00000076826	24948.2578125
ENSG00000076864	30995.0775193798
ENSG00000076924	31068.109375
ENSG00000076928	30797.6535433071
ENSG00000076944	30855.78125
ENSG00000076984	26072.40625
ENSG00000077044	30995.0775193798
ENSG00000077063	30083.2015503876
ENSG00000077092	29996.375
ENSG00000077097	30989.703125
ENSG00000077147	30995.0775193798
ENSG00000077150	30782.7364341085
ENSG00000077152	30989.6953125
ENSG00000077157	30777.3671875
ENSG00000077232	30777.3671875
ENSG00000077235	31026.7142857143
ENSG00000077238	30814.4126984127
ENSG00000077254	31000.1181102362
ENSG00000077312	31009.968503937
ENSG00000077327	30777.3671875
ENSG00000077348	31009.968503937
ENSG00000077380	11384.0697674419
ENSG00000077420	30989.6953125
ENSG00000077454	30783.0078125
ENSG00000077458	30995.0775193798
ENSG00000077463	31068.109375
ENSG00000077514	30955.6976744186
ENSG00000077549	30955.6976744186
ENSG00000077585	30782.7364341085
ENSG00000077616	30995.0775193798
ENSG00000077684	30995.0775193798
ENSG00000077713	9047.50387596899
ENSG00000077721	9047.50387596899
ENSG00000077782	30782.7364341085
ENSG00000077809	14067.8571428571
ENSG00000077935	29342.1085271318
ENSG00000077942	29270.992248062
ENSG00000077984	30995.0775193798
ENSG00000078018	30777.3671875
ENSG00000078043	25619.0
ENSG00000078053	30288.5968992248
ENSG00000078061	9047.50387596899
ENSG00000078070	30990.59375
ENSG00000078081	30778.265625
ENSG00000078114	30989.6953125
ENSG00000078124	30995.0775193798
ENSG00000078140	30955.6976744186
ENSG00000078142	14043.8217054264
ENSG00000078177	30955.6976744186
ENSG00000078237	25994.90625
ENSG00000078246	30990.609375
ENSG00000078269	25782.5625
ENSG00000078304	30984.2283464567
ENSG00000078319	22961.3359375
ENSG00000078369	30995.0775193798
ENSG00000078399	25998.7596899225
ENSG00000078401	30995.0775193798
ENSG00000078403	25781.6640625
ENSG00000078487	30995.3359375
ENSG00000078589	9047.50387596899
ENSG00000078596	9047.50387596899
ENSG00000078618	14040.3700787402
ENSG00000078668	30995.0775193798
ENSG00000078674	30955.6976744186
ENSG00000078687	30777.3671875
ENSG00000078699	30995.0775193798
ENSG00000078747	30995.0775193798
ENSG00000078795	29362.8604651163
ENSG00000078804	30995.0775193798
ENSG00000078808	30995.0775193798
ENSG00000078814	30995.0775193798
ENSG00000078900	30995.0775193798
ENSG00000078902	30995.0775193798
ENSG00000078967	30990.359375
ENSG00000079134	25724.8992248062
ENSG00000079150	30822.640625
ENSG00000079156	30989.6953125
ENSG00000079215	30995.0775193798
ENSG00000079246	30777.3671875
ENSG00000079257	30995.0775193798
ENSG00000079263	30995.0775193798
ENSG00000079277	25992.1732283465
ENSG00000079308	30995.0775193798
ENSG00000079313	31068.109375
ENSG00000079332	30995.0775193798
ENSG00000079335	30951.21875
ENSG00000079337	30780.375
ENSG00000079385	30819.9365079365
ENSG00000079387	25730.7109375
ENSG00000079393	30995.0775193798
ENSG00000079432	31032.2380952381
ENSG00000079435	31032.2380952381
ENSG00000079459	25776.3650793651
ENSG00000079462	25825.4920634921
ENSG00000079482	9047.50387596899
ENSG00000079616	25552.6111111111
ENSG00000079691	25728.6015625
ENSG00000079739	30995.0775193798
ENSG00000079785	14043.8217054264
ENSG00000079805	30782.7364341085
ENSG00000079819	30778.265625
ENSG00000079931	30990.59375
ENSG00000079950	30778.265625
ENSG00000079974	11384.0697674419
ENSG00000079999	30782.7364341085
ENSG00000080007	30995.0775193798
ENSG00000080031	29270.992248062
ENSG00000080166	29121.9609375
ENSG00000080189	30995.0775193798
ENSG00000080200	24874.5426356589
ENSG00000080298	30615.3178294574
ENSG00000080345	30782.7364341085
ENSG00000080371	30246.0775193798
ENSG00000080493	30955.6976744186
ENSG00000080503	25998.7596899225
ENSG00000080546	30990.59375
ENSG00000080561	9047.50387596899
ENSG00000080573	30995.0775193798
ENSG00000080603	26032.2698412698
ENSG00000080608	14043.8217054264
ENSG00000080802	30995.0775193798
ENSG00000080815	30827.6589147287
ENSG00000080819	25520.6511627907
ENSG00000080822	30782.7364341085
ENSG00000080823	25077.3858267717
ENSG00000080824	30944.8582677165
ENSG00000080839	30246.0775193798
ENSG00000080845	30246.0775193798
ENSG00000080854	25614.609375
ENSG00000080947	17864.5813953488
ENSG00000080986	14043.8217054264
ENSG00000081014	30995.0775193798
ENSG00000081019	31004.4453125
ENSG00000081026	31004.4453125
ENSG00000081041	29459.0310077519
ENSG00000081052	30995.0775193798
ENSG00000081059	30782.7364341085
ENSG00000081087	30990.59375
ENSG00000081148	13131.9457364341
ENSG00000081154	14043.8217054264
ENSG00000081177	30995.0775193798
ENSG00000081181	25998.7596899225
ENSG00000081189	30990.59375
ENSG00000081237	30777.3671875
ENSG00000081307	25515.375
ENSG00000081320	30950.3203125
ENSG00000081377	30782.7364341085
ENSG00000081386	30782.7364341085
ENSG00000081665	20559.968
ENSG00000081692	30995.0775193798
ENSG00000081721	30995.0775193798
ENSG00000081760	31008.5
ENSG00000081791	25998.7596899225
ENSG00000081870	30780.3671875
ENSG00000081913	31055.0476190476
ENSG00000081923	13528.808
ENSG00000081985	30782.7364341085
ENSG00000082014	30780.3671875
ENSG00000082068	30782.7364341085
ENSG00000082074	30989.6953125
ENSG00000082146	11383.1953125
ENSG00000082153	27951.3984375
ENSG00000082196	30995.0775193798
ENSG00000082212	30775.842519685
ENSG00000082213	30995.0775193798
ENSG00000082258	30995.0775193798
ENSG00000082269	30782.7364341085
ENSG00000082293	14043.8217054264
ENSG00000082397	30782.7364341085
ENSG00000082438	30985.8031496063
ENSG00000082458	9047.50387596899
ENSG00000082512	30995.0775193798
ENSG00000082515	30990.59375
ENSG00000082516	30990.59375
ENSG00000082641	14043.8217054264
ENSG00000082701	30995.0775193798
ENSG00000082781	30955.6976744186
ENSG00000082805	30990.609375
ENSG00000082898	30988.157480315
ENSG00000082996	30995.0775193798
ENSG00000083093	30993.59375
ENSG00000083097	30995.0775193798
ENSG00000083099	30995.0775193798
ENSG00000083123	30782.7364341085
ENSG00000083168	24874.5426356589
ENSG00000083223	30778.9296875
ENSG00000083290	30246.0775193798
ENSG00000083312	30613.3125
ENSG00000083444	30995.0775193798
ENSG00000083454	30777.3671875
ENSG00000083457	25244.9921875
ENSG00000083520	30995.0775193798
ENSG00000083535	30955.6976744186
ENSG00000083544	30995.0775193798
ENSG00000083635	9047.50387596899
ENSG00000083642	30992.6953125
ENSG00000083720	30989.6953125
ENSG00000083750	9047.50387596899
ENSG00000083799	30780.3671875
ENSG00000083807	25998.7596899225
ENSG00000083812	30995.0775193798
ENSG00000083814	30995.0775193798
ENSG00000083817	30995.0775193798
ENSG00000083828	30782.7364341085
ENSG00000083838	30995.0775193798
ENSG00000083842	27190.3565891473
ENSG00000083844	9047.50387596899
ENSG00000083845	6387.7519379845
ENSG00000083896	30995.0775193798
ENSG00000083937	30773.7244094488
ENSG00000084070	30955.6976744186
ENSG00000084072	30955.6976744186
ENSG00000084073	30995.0775193798
ENSG00000084090	25782.5625
ENSG00000084092	25086.8837209302
ENSG00000084093	30995.0775193798
